soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear
24.0,24.0,55.0,81.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000081,0.0,1.0
4.0,35.0,21.0,10.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000010,0.0,1.0
66.0,15.0,48.0,10.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000010,0.0,1.0
4.0,14.0,67.0,31.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000031,0.0,1.0
77.0,28.0,55.0,72.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000072,0.0,1.0
58.0,42.0,49.0,10.0,29.85,11.92,51.26,26.37,101.43,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000010,0.0,1.0
33.0,8.0,62.0,54.0,21.17,6.33,68.97,16.33,100.89,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000054,0.0,1.0
24.0,19.0,57.0,40.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000040,0.0,1.0
89.0,2.0,48.0,80.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000080,0.0,1.0
68.0,25.0,31.0,85.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000085,0.0,1.0
87.0,12.0,20.0,65.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000065,0.0,1.0
14.0,23.0,50.0,7.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000007,0.0,1.0
9.0,42.0,53.0,55.0,31.12,11.92,52.92,42.7,100.8,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000055,0.0,1.0
34.0,10.0,68.0,34.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000034,0.0,1.0
76.0,2.0,40.0,33.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000033,0.0,1.0
25.0,0.0,25.0,4.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000004,0.0,1.0
16.0,2.0,29.0,59.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000059,0.0,1.0
41.0,2.0,24.0,48.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000048,0.0,1.0
51.0,1.0,26.0,53.0,16.52,3.87,76.01,17.27,101.36,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000053,0.0,1.0
85.0,41.0,54.0,100.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000100,0.0,1.0
46.0,8.0,27.0,23.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000023,0.0,1.0
69.0,33.0,48.0,55.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000055,0.0,1.0
70.0,44.0,21.0,108.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000108,0.0,1.0
4.0,16.0,41.0,61.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000061,0.0,1.0
9.0,38.0,58.0,99.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000099,0.0,1.0
50.0,22.0,53.0,13.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000013,0.0,1.0
48.0,24.0,27.0,48.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000048,0.0,1.0
5.0,3.0,50.0,90.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000090,0.0,1.0
14.0,5.0,36.0,100.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000100,0.0,1.0
18.0,38.0,47.0,102.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000102,0.0,1.0
16.0,20.0,21.0,95.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000095,0.0,1.0
18.0,11.0,34.0,33.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000033,0.0,1.0
52.0,18.0,36.0,7.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000007,0.0,1.0
17.0,11.0,55.0,2.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000002,0.0,1.0
58.0,4.0,29.0,104.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000104,0.0,1.0
56.0,25.0,48.0,24.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000024,0.0,1.0
62.92099784451076,20.857192654865155,57.5017262664934,,25.171131070513137,,74.68599671026911,,,6.926398985599201,101.0097603556312,92.0,51.0,43.0,,0.0,,,,16.0,1.0
34.0,14.0,47.0,19.0,20.84,9.78,96.0,42.86,100.75,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000019,0.0,1.0
75.0,3.0,44.0,59.0,18.96,3.24,84.54,20.64,101.1,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000059,0.0,1.0
90.0,2.0,61.0,30.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000030,0.0,1.0
25.0,36.0,70.0,16.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000016,0.0,1.0
56.0,5.0,54.0,53.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000053,0.0,1.0
9.0,11.0,46.0,65.0,16.57,3.68,90.67,10.04,101.09,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000065,0.0,1.0
68.0,44.0,48.0,54.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000054,0.0,1.0
37.0,15.0,24.0,0.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000000,0.0,1.0
70.0,16.0,67.0,74.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000074,0.0,1.0
52.0,3.0,49.0,19.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000019,0.0,1.0
21.0,24.0,48.0,31.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000031,0.0,1.0
9.0,8.0,64.0,39.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000039,0.0,1.0
15.0,23.0,47.0,34.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000034,0.0,1.0
58.0,45.0,43.0,89.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000089,0.0,1.0
28.0,4.0,51.0,74.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000074,0.0,1.0
26.0,18.0,58.0,80.0,15.11,4.12,80.34,8.39,101.42,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000080,0.0,1.0
84.0,12.0,62.0,105.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000105,0.0,1.0
61.0,10.0,48.0,61.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000061,0.0,1.0
65.0,22.0,21.0,52.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000052,0.0,1.0
80.0,1.0,27.0,16.0,32.23,18.49,46.32,90.85,101.07,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000016,0.0,1.0
50.0,13.0,41.0,102.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000102,0.0,1.0
4.0,6.0,21.0,57.0,18.59,9.81,92.54,21.46,100.9,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000057,0.0,1.0
4.0,10.0,39.0,79.0,19.68,9.34,85.11,23.44,100.94,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000079,0.0,1.0
15.0,33.0,31.0,105.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000105,0.0,1.0
49.0,41.0,60.0,27.0,37.0,5.79,36.58,31.17,101.12,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000027,0.0,1.0
81.0,6.0,31.0,41.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000041,0.0,1.0
86.0,44.0,55.0,94.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000094,0.0,1.0
9.65865523326181,39.23589080167759,27.273784156698895,,40.25519768658126,,32.46480190087743,,,6.0543108922310775,4.0277613434833315,108.0,34.0,35.0,,1.0,,,,9.0,1.0
84.7692681616328,26.136213979238907,80.12001351402013,,23.483554174112587,,89.40582034226902,,,7.416545366952782,280.7000068605492,119.0,60.0,61.0,,0.0,,,,11.0,1.0
70.0,23.0,29.0,96.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000096,0.0,1.0
64.0,2.0,22.0,4.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000004,0.0,1.0
72.0,27.0,65.0,33.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000033,0.0,1.0
18.0,45.0,43.0,15.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000015,0.0,1.0
21.0,3.0,22.0,38.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000038,0.0,1.0
54.0,13.0,63.0,78.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000078,0.0,1.0
12.0,3.0,45.0,36.0,17.48,1.62,96.0,8.36,101.08,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000036,0.0,1.0
53.0,1.0,30.0,4.0,18.26,7.86,83.92,20.0,101.16,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000004,0.0,1.0
40.0,26.0,51.0,38.0,16.67,6.57,88.48,36.64,101.2,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000038,0.0,1.0
5.0,20.0,29.0,39.0,20.48,13.46,82.43,76.68,101.0,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000039,0.0,1.0
6.0,7.0,44.0,81.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000081,0.0,1.0
53.0,15.0,46.0,13.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000013,0.0,1.0
26.0,39.0,29.0,94.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000094,0.0,1.0
8.0,12.0,57.0,17.0,19.95,7.28,76.9,15.7,101.03,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000017,0.0,1.0
15.422413689921889,41.93680096764753,18.505405961383367,,38.668458094546715,,36.12137571331565,,,6.050139799639832,8.407850719391146,73.0,39.0,60.0,,1.0,,,,21.0,1.0
68.0,32.0,64.0,46.0,30.68,16.56,29.46,77.5,101.29,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000046,0.0,1.0
72.0,5.0,70.0,27.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000027,0.0,1.0
62.0,34.0,27.0,61.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000061,0.0,1.0
43.0,30.0,30.0,77.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000077,0.0,1.0
68.0,28.0,54.0,56.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000056,0.0,1.0
72.0,43.0,40.0,79.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000079,0.0,1.0
4.0,18.0,25.0,94.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000094,0.0,1.0
28.0,13.0,70.0,81.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000081,0.0,1.0
60.0,25.0,21.0,37.0,18.41,9.78,78.56,35.82,101.23,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000037,0.0,1.0
57.0,36.0,33.0,4.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000004,0.0,1.0
38.0,10.0,62.0,11.0,27.57,14.29,14.62,75.0,101.44,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000011,0.0,1.0
72.0,34.0,53.0,104.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000104,0.0,1.0
61.0,7.0,35.0,56.0,19.78,8.02,96.0,36.16,100.98,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000056,0.0,1.0
71.0,31.0,47.0,62.0,29.73,11.99,45.54,24.74,100.7,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000062,0.0,1.0
66.0,22.0,58.0,55.0,27.54,10.36,51.89,48.48,101.39,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000055,0.0,1.0
38.0,25.0,62.0,84.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000084,0.0,1.0
14.0,23.0,70.0,87.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000087,0.0,1.0
3.0,28.0,21.0,17.0,19.08,5.58,96.0,10.05,101.03,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000017,0.0,1.0
4.0,39.0,60.0,72.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000072,0.0,1.0
21.0,8.0,25.0,88.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000088,0.0,1.0
50.0,41.0,50.0,45.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000045,0.0,1.0
69.0,9.0,49.0,42.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000042,0.0,1.0
49.0,45.0,22.0,57.0,17.67,6.52,57.77,29.63,101.63,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000057,0.0,1.0
89.0,42.0,27.0,20.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000020,0.0,1.0
46.0,45.0,40.0,31.0,17.97,12.6,80.06,52.75,101.2,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000031,0.0,1.0
4.0,42.0,40.0,33.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000033,0.0,1.0
82.0,6.0,54.0,69.0,33.29,8.43,40.92,23.3,101.18,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000069,0.0,1.0
86.0,39.0,26.0,69.0,18.99,6.46,95.0,26.37,101.34,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000069,0.0,1.0
14.0,28.0,24.0,79.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000079,0.0,1.0
25.0,35.0,44.0,52.0,24.9,15.4,72.89,32.94,100.75,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000052,0.0,1.0
45.0,3.0,49.0,60.0,30.52,10.04,43.18,27.3,101.2,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000060,0.0,1.0
15.0,4.0,66.0,93.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000093,0.0,1.0
30.0,27.0,68.0,56.0,20.02,6.61,75.93,14.0,101.03,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000056,0.0,1.0
55.0,23.0,26.0,92.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000092,0.0,1.0
60.0,17.0,23.0,75.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000075,0.0,1.0
43.0,4.0,35.0,87.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000087,0.0,1.0
72.0,33.0,20.0,37.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000037,0.0,1.0
56.0,1.0,25.0,35.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000035,0.0,1.0
8.0,36.0,68.0,107.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000107,0.0,1.0
2.0,42.0,27.0,80.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000080,0.0,1.0
69.0,4.0,47.0,64.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000064,0.0,1.0
15.0,22.0,23.0,15.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000015,0.0,1.0
57.0,0.0,67.0,19.0,22.04,9.83,88.95,19.83,100.98,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000019,0.0,1.0
83.0,44.0,35.0,102.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000102,0.0,1.0
31.0,40.0,68.0,82.0,20.26,5.76,96.0,14.63,101.27,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000082,0.0,1.0
50.0,25.0,48.0,9.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000009,0.0,1.0
74.0,21.0,36.0,95.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000095,0.0,1.0
4.0,41.0,70.0,75.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000075,0.0,1.0
12.0,35.0,60.0,41.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000041,0.0,1.0
59.0,22.0,36.0,105.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000105,0.0,1.0
72.0,16.0,31.0,94.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000094,0.0,1.0
87.0,30.0,29.0,15.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000015,0.0,1.0
63.0,19.0,28.0,86.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000086,0.0,1.0
76.0,5.0,39.0,18.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000018,0.0,1.0
39.0,27.0,35.0,110.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000110,0.0,1.0
77.0,17.0,64.0,59.0,25.72,8.86,19.38,43.33,101.43,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000059,0.0,1.0
8.0,10.0,22.0,25.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000025,0.0,1.0
71.0,32.0,26.0,40.0,21.06,6.48,55.01,31.58,101.25,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000040,0.0,1.0
76.0,11.0,53.0,68.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000068,0.0,1.0
90.0,1.0,39.0,63.0,21.78,7.52,72.51,33.94,101.1,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000063,0.0,1.0
36.0,16.0,53.0,105.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000105,0.0,1.0
59.0,41.0,21.0,45.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000045,0.0,1.0
74.0,16.0,61.0,73.0,29.75,14.62,52.33,32.43,101.12,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000073,0.0,1.0
7.0,5.0,60.0,15.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000015,0.0,1.0
46.0,33.0,58.0,91.0,20.34,8.98,80.02,46.97,101.14,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000091,0.0,1.0
54.0,38.0,51.0,36.0,25.5,10.33,37.45,23.53,101.17,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000036,0.0,1.0
39.0,16.0,59.0,15.0,19.48,7.51,72.1,37.5,101.22,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000015,0.0,1.0
27.0,5.0,30.0,4.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000004,0.0,1.0
68.0,24.0,56.0,51.0,20.2,7.4,73.51,33.33,100.91,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000051,0.0,1.0
41.0,17.0,26.0,68.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000068,0.0,1.0
45.0,16.0,23.0,43.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000043,0.0,1.0
57.0,10.0,35.0,103.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000103,0.0,1.0
9.0,12.0,70.0,57.0,19.33,7.94,95.48,33.97,101.06,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000057,0.0,1.0
17.0,13.0,48.0,42.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000042,0.0,1.0
60.0,0.0,68.0,95.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000095,0.0,1.0
71.0,12.0,36.0,2.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000002,0.0,1.0
6.0,12.0,52.0,40.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000040,0.0,1.0
20.0,43.0,40.0,106.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000106,0.0,1.0
3.0,26.0,39.0,84.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000084,0.0,1.0
29.0,16.0,53.0,52.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000052,0.0,1.0
64.0,32.0,65.0,18.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000018,0.0,1.0
32.0,38.0,35.0,103.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000103,0.0,1.0
70.0,28.0,25.0,48.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000048,0.0,1.0
26.0,26.0,66.0,13.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000013,0.0,1.0
27.0,43.0,38.0,83.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000083,0.0,1.0
83.0,2.0,64.0,9.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000009,0.0,1.0
42.0,2.0,60.0,10.0,21.33,11.87,69.82,28.57,101.51,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000010,0.0,1.0
30.0,26.0,21.0,6.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000006,0.0,1.0
82.0,25.0,43.0,74.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000074,0.0,1.0
16.0,12.0,37.0,3.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000003,0.0,1.0
2.0,37.0,69.0,54.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000054,0.0,1.0
13.0,41.0,25.0,45.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000045,0.0,1.0
68.0,31.0,26.0,28.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000028,0.0,1.0
41.0,16.0,56.0,35.0,18.7,9.04,78.5,43.64,101.2,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000035,0.0,1.0
3.0,24.0,50.0,46.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000046,0.0,1.0
76.0,15.0,60.0,10.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000010,0.0,1.0
75.0,0.0,40.0,30.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000030,0.0,1.0
89.0,24.0,63.0,65.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000065,0.0,1.0
23.0,36.0,28.0,24.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000024,0.0,1.0
68.0,24.0,66.0,68.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000068,0.0,1.0
26.0,22.0,63.0,12.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000012,0.0,1.0
39.0,26.0,34.0,50.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000050,0.0,1.0
40.0,12.0,47.0,88.0,27.83,14.42,7.06,110.0,101.84,6.137102505,141.3220576,31.0,29.0,35.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000088,0.0,1.0
38.0,34.0,57.0,79.0,16.98,8.16,90.7,37.8,101.24,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000079,0.0,1.0
36.0,44.0,67.0,89.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000089,0.0,1.0
16.0,41.0,24.0,57.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000057,0.0,1.0
18.0,21.0,25.0,46.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000046,0.0,1.0
90.0,2.0,48.0,99.0,24.3,17.8,65.16,95.93,100.97,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000099,0.0,1.0
53.0,36.0,40.0,21.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000021,0.0,1.0
17.0,30.0,53.0,104.0,18.6,10.13,84.52,26.67,101.17,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000104,0.0,1.0
12.0,45.0,48.0,108.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000108,0.0,1.0
62.0,43.0,29.0,72.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000072,0.0,1.0
9.0,26.0,25.0,61.0,15.34,3.99,96.0,10.32,101.22,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000061,0.0,1.0
84.0,39.0,25.0,62.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000062,0.0,1.0
19.0,37.0,53.0,108.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000108,0.0,1.0
26.0,40.0,67.0,43.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000043,0.0,1.0
